Bairro;Título;Preco;Metros_Quadrados;Classificacao_IDH;IDH_Valor;Renda_Media_Mensal;IDE_Sem_Instrucao;IDE_Fund_Med_Incomp;IDE_Medio_Comp;IDE_Superior_Comp;Classificacao_IBEU;Condicoes_Ambientais_Urbanas;Condicoes_Habitacionais_Urbanas;Preco_m2
maraponga;Casa com 4 quartos à venda na Maraponga - Fortaleza/CE;600000;180;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;
jardim cearense;Casa com 2 pontos comerciais à venda, 90 m² por R$ 220.000 - Maraponga - Fortaleza/CE;220000;90;Baixo (0,2501-0,3500);0,31815202;717,01;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
parquelandia;Casa com 3 dormitórios à venda, 194 m² por R$ 650.000,00 - Parquelândia - Fortaleza/CE;650000;194;Alto (0,5001-0,7000);0,62840092;1170,29;28,627673418;13,576457242;38,220279604;18,741450068;0,801-0,900 (Alto);0,846859077;0,935942334;
paupina;Casa à venda, 134 m² por R$ 730.000,00 - São Bento - Fortaleza/CE;730000;134;Muito baixo (0,0000-0,2500);0,246110737;486,79;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;
lagoa redonda;Casa Duplex para venda com 180 m² com 3 quartos em Lagoa Redonda - Fortaleza - CE;400000;180;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
coacu;Casa com 3 dormitórios à venda, 150 m² por R$ 590.000,00 - Coaçu - Fortaleza/CE;590000;150;Baixo (0,2501-0,3500);0,255321217;562,66;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
quintino cunha;VENDO CASA: Rua ótima no Ômega / 04 quartos / Quintino Cunha - Fortaleza - CE;360000;140;Muito baixo (0,0000-0,2500);0,222536802;427,43;46,404062241;20,007038536;29,167190367;3,697745155;0,701-0,800 (Médio);0,737688349;0,769851144;
lagoa redonda;Casa à venda, 62 m² por R$ 360.000,00 - Lagoa Redonda - Fortaleza/CE;360000;62;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
lagoa redonda;Casa com 3 dormitórios à venda, 62 m² por R$ 360.000,00 - Lagoa Redonda - Fortaleza/CE;360000;62;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
carlito pamplona;Casa para venda possui 119 metros quadrados em Carlito Pamplona - Fortaleza - Ceará;200000;119;Baixo (0,2501-0,3500);0,299736489;500,01;43,363610372;16,791660252;36,088323913;4,400800545;0,801-0,900 (Alto);0,88182318;0,814877908;
floresta;Casa ampla com 3 suítes a venda no bairro Floresta, Fortaleza-CE;450000;326;Muito baixo (0,0000-0,2500);0,223828806;380,81;46,790425677;22,453420373;26,238723424;3,535971712;0,801-0,900 (Alto);0,901213291;0,7745815;
passare;Casa à venda no bairro Passaré - Fortaleza/CE;330000;156;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
montese;Casa à venda, 180 m² por R$ 530.000,00 - Montese - Fortaleza/CE;530000;180;Médio (0,3501-0,5000);0,472813897;822,59;34,077998528;20,844738779;31,805739514;11,958793230;0,801-0,900 (Alto);0,850397873;0,898943581;
praia do futuro i;Casa com 4 dormitórios à venda, 305 m² por R$ 1.980.000,00 - De Lourdes - Fortaleza/CE;1980000;305;Baixo (0,2501-0,3500);0,291364499;824,95;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,886843825;0,860236427;
parquelandia;Casa á Venda na Parquelândia- Fortaleza/CE;450000;187;Alto (0,5001-0,7000);0,62840092;1170,29;28,627673418;13,576457242;38,220279604;18,741450068;0,801-0,900 (Alto);0,846859077;0,935942334;
centro;Casa com 1 dormitório à venda, 583 m² por R$ 850.000,00 - Centro - Fortaleza/CE;850000;584;Alto (0,5001-0,7000);0,556689243;1062,93;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,874335556;0,871428206;
jangurussu;Casa Para Vender com 3 quartos 3 suítes no bairro Messejana em Fortaleza;435000;116;Muito baixo (0,0000-0,2500);0,172086984;416,9;44,871281532;22,669995525;25,724851026;3,438773347;0,701-0,800 (Médio);0,791911127;0,781121014;3750.0
parquelandia;Casa á Venda na Parquelândia- Fortaleza/CE;395000;125;Alto (0,5001-0,7000);0,62840092;1170,29;28,627673418;13,576457242;38,220279604;18,741450068;0,801-0,900 (Alto);0,846859077;0,935942334;3160.0
edson queiroz;Casa Duplex com 4 quartos à venda, 162 m² por R$ 715.000 - Edson Queiroz - Fortaleza/CE;715000;162;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
conjunto ceara ii;Casa à venda, 288 m² por R$ 600.000,00 - Conjunto Ceará - Fortaleza/CE;600000;288;Médio (0,3501-0,5000);0,361724536;589,31;48,279658171;17,768780087;29,775721163;3,692577527;0,501-0,700 (Baixo);0,810477991;0,813561102;
parque manibura;Casa Duplex à Venda em Parque Manibura, Fortaleza;580000;285;Alto (0,5001-0,7000);0,578017912;1591,49;46,732432432;19,432432432;26,132432432;7,324324324;0,801-0,900 (Alto);0,852470943;0,920787325;
parque manibura;Casa para venda em Parque Manibura - Fortaleza/CE;550000;217;Alto (0,5001-0,7000);0,578017912;1591,49;46,732432432;19,432432432;26,132432432;7,324324324;0,801-0,900 (Alto);0,852470943;0,920787325;
joao xxiii;Casa á Venda no João XXIII- Fortaleza/CE;300000;300;Baixo (0,2501-0,3500);0,283709367;449,97;39,446985766;21,568577343;33,881066162;4,794152973;0,801-0,900 (Alto);0,83456882;0,853452247;1000.0
jose de alencar;Casa Duplex para Venda em Cambeba Fortaleza-CE;650000;176;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
fatima;Casa com 4 dormitórios à venda, 452 m² por R$ 2.800.000,00 - Fátima - Fortaleza/CE;2800000;452;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;
dom lustosa;Casa à venda no bairro Dom Lustosa - Fortaleza/CE;750000;320;Baixo (0,2501-0,3500);0,32009171;547,8;50,670837678;18,786930831;27,233229058;3,166492875;0,701-0,800 (Médio);0,786475485;0,743744374;
cajazeiras;Casa à venda, 296 m² por R$ 480.000,00 - Cajazeiras - Fortaleza/CE;480000;296;Baixo (0,2501-0,3500);0,304549738;768,93;40,856694632;18,839096924;31,246163290;8,119045995;0,801-0,900 (Alto);0,762284782;0,785576003;
parquelandia;Casa á Venda na Parquelândia- Fortaleza/CE;690000;240;Alto (0,5001-0,7000);0,62840092;1170,29;28,627673418;13,576457242;38,220279604;18,741450068;0,801-0,900 (Alto);0,846859077;0,935942334;2875.0
parquelandia;Casa á Venda na Parquelândia- Fortaleza/CE;1290000;594;Alto (0,5001-0,7000);0,62840092;1170,29;28,627673418;13,576457242;38,220279604;18,741450068;0,801-0,900 (Alto);0,846859077;0,935942334;
passare;Casa com 3 dormitórios à venda, 81 m² por R$ 480.000,00 - Passaré - Fortaleza/CE;480000;81;Muito baixo (0,0000-0,2500);0,224672553;619,47;45,353468304;17,948414015;28,860651463;7,702337490;0,801-0,900 (Alto);0,747949696;0,803322248;
quintino cunha;Casa com 3 dormitórios à venda por R$ 300.000,00 - Barra do Ceará - Fortaleza/CE;300000;200;Muito baixo (0,0000-0,2500);0,222536802;427,43;46,404062241;20,007038536;29,167190367;3,697745155;0,701-0,800 (Médio);0,737688349;0,769851144;1500.0
cajazeiras;Casa com 4 dormitórios à venda, 230 m² por R$ 580.000 - Cajazeiras - Fortaleza/CE;580000;231;Baixo (0,2501-0,3500);0,304549738;768,93;40,856694632;18,839096924;31,246163290;8,119045995;0,801-0,900 (Alto);0,762284782;0,785576003;
pici;Casa a Venda no bairro Amadeu Furtado - Fortaleza/CE;550000;417;Muito baixo (0,0000-0,2500);0,218649272;424,62;48,825123634;21,871420189;23,201363471;3,436618144;0,801-0,900 (Alto);0,714538444;0,763399591;
cidade dos funcionarios;Casa à venda no bairro Cidade dos Funcionários - Fortaleza/CE;500000;300;Alto (0,5001-0,7000);0,571862895;1549,05;36,116420294;18,467084412;29,666368277;14,104952459;0,801-0,900 (Alto);0,782830885;0,853864084;
jardim cearense;Casa com 3 dormitórios à venda, 98 m² por R$ 350.000,00 - Maraponga - Fortaleza/CE;350000;99;Baixo (0,2501-0,3500);0,31815202;717,01;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
damas;Casa com 4 dormitórios à venda, 185 m² por R$ 590.000,00 - Montese - Fortaleza/CE;590000;185;Alto (0,5001-0,7000);0,510646561;1026,95;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;
parangaba;Casa com 3 quartos à venda, 162 m² por R$ 599.900 - Parangaba - Fortaleza/CE;599900;162;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;
mondubim;Casa com 3 dormitórios à venda, 94 m² por R$ 274.990,00 - Mondubim - Fortaleza/CE;274990;94;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;
quintino cunha;Casa á Venda no Quintino Cunha- Fortaleza/CE;450000;162;Muito baixo (0,0000-0,2500);0,222536802;427,43;46,404062241;20,007038536;29,167190367;3,697745155;0,701-0,800 (Médio);0,737688349;0,769851144;
manuel dias branco;Casa à venda, 200 m² por R$ 3.480.000,00 - Dunas - Fortaleza/CE;3480000;201;Baixo (0,2501-0,3500);0,337196608;1239,43;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,886843825;0,860236427;
jardim cearense;Casa com 4 dormitórios à venda, 122 m² por R$ 840.000,00 - Maraponga - Fortaleza/CE;840000;122;Baixo (0,2501-0,3500);0,31815202;717,01;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
rodolfo teofilo;Casa à venda, 278 m² por R$ 550.000,00 - Rodolfo Teófilo - Fortaleza/CE;550000;278;Médio (0,3501-0,5000);0,481883008;818,26;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;
parangaba;CASA A VENDA 03 QUARTOS(02 SUITES) R$520.000,00-PARANGABA-FORTALEZA - CE;520000;165;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;
jose de alencar;Casa com 3 dormitórios à venda, 286 m² por R$ 1.580.000,00 - José de Alencar - Fortaleza/C;1580000;286;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
jose de alencar;Casa com 5 dormitórios à venda, 134 m² por R$ 520.000,00 - José de Alencar - Fortaleza/CE;520000;134;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
papicu;Casa á Venda no Papicu- Fortaleza/CE;750000;396;Alto (0,5001-0,7000);0,529635268;1476,65;28,634744959;12,451002997;30,174467758;27,458816899;0,901-1,000 (Muito alto);0,885440082;0,851718415;
mondubim;Casa com 4 dormitórios à venda, 240 m² por R$ 490.000,00 - Maraponga - Fortaleza/CE;490000;240;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;
planalto ayrton senna;Casa com 3 dormitórios à venda, 110 m² por R$ 400.000,00 - Mondubim - Fortaleza/CE;400000;110;Muito baixo (0,0000-0,2500);0,168312254;360,67;55,895089217;20,908448758;20,779460090;2,048462885;0,701-0,800 (Médio);0,594178026;0,708668646;
edson queiroz;casa dúplex para venda tem 123 metros quadrados com 3 quartos em Edson Queiroz - Fortaleza;639900;123;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
cambeba;Casa à venda, 90 m² por R$ 330.000,00 - Cambeba - Fortaleza/CE;330000;90;Alto (0,5001-0,7000);0,517592175;1628,07;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
siqueira;Casa com 2 dormitórios à venda, 79 m² por R$ 140.000,00 - Siqueira - Fortaleza/CE;140000;80;Muito baixo (0,0000-0,2500);0,148674574;326,8;59,076550103;19,640758155;19,736262122;0,955039671;0,001-0,500 (Muito baixo);0,621429182;0,739200053;1750.0
sao bento;Casa com 3 dormitórios à venda, 134 m² por R$ 730.000,00 - São Bento - Fortaleza/CE;730000;134;Muito baixo (0,0000-0,2500);0,198287378;434,74;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;
conjunto ceara ii;Casa à venda, 180 m² por R$ 400.000,00 - Conjunto Ceará - Fortaleza/CE;400000;180;Médio (0,3501-0,5000);0,361724536;589,31;48,279658171;17,768780087;29,775721163;3,692577527;0,501-0,700 (Baixo);0,810477991;0,813561102;
lagoa redonda;Casa com 4 dormitórios à venda, 379 m² por R$ 2.950.000,00 - Alphaville Fortaleza - Fortal;2950000;379;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
lagoa redonda;Casa com 5 dormitórios à venda, 400 m² por R$ 2.950.000,00 - Alphaville Fortaleza - Fortal;2950000;400;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;7375.0
itaperi;Casa à venda, 110 m² por R$ 320.000,00 - Mondubim - Fortaleza/CE;320000;110;Médio (0,3501-0,5000);0,368393967;798,25;40,134991280;17,956558175;32,352608095;8,393920862;0,801-0,900 (Alto);0,813293696;0,842930831;
jardim cearense;Casa com 5 dormitórios à venda, 230 m² por R$ 560.000,00 - Maraponga - Fortaleza/CE;560000;230;Baixo (0,2501-0,3500);0,31815202;717,01;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;
alvaro weyne;Casa com 3 dormitórios à venda, 120 m² por R$ 430.000,00 - Álvaro Weyne - Fortaleza/CE;430000;120;Médio (0,3501-0,5000);0,364663527;562,49;43,363610372;16,791660252;36,088323913;4,400800545;0,801-0,900 (Alto);0,88182318;0,814877908;
conjunto ceara i;Casa à venda, 100 m² por R$ 205.000,00 - Prefeito José Walter - Fortaleza/CE;205000;100;Médio (0,3501-0,5000);0,359970667;603,52;48,767095937;20,942397924;26,397124888;3,050813617;0,701-0,800 (Médio);0,806423142;0,774423791;2050.0
parangaba;Casa à venda, 156 m² por R$ 700.000,00 - Parangaba - Fortaleza/CE;700000;156;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;
centro;Casa com 5 Quartos à Venda, 579 m² por R$ 1.200.000 - Centro - Fortaleza/CE;1200000;580;Alto (0,5001-0,7000);0,556689243;1062,93;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,874335556;0,871428206;
manuel dias branco;Casa com 4 dormitórios à venda, 415 m² por R$ 2.990.000 - Dunas - Fortaleza/CE;2990000;415;Baixo (0,2501-0,3500);0,337196608;1239,43;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,886843825;0,860236427;
lagoa redonda;Casa com 4 dormitórios à venda, 379 m² por R$ 2.950.000,00 - Alphaville Fortaleza - Fortal;2950000;380;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
edson queiroz;Casa com 5 Quartos à venda, 322 m² por R$ 850.000 - Edson Queiroz - Fortaleza/CE;850000;322;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;
jose de alencar;Casa com 2 dormitórios à venda, 105 m² por R$ 450.000 - José de Alencar - Fortaleza/CE;450000;105;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
joaquim tavora;Casa à venda no bairro Aldeota - Fortaleza/CE;900000;165;Alto (0,5001-0,7000);0,662519548;1446,03;21,701616731;12,380978974;36,327590540;29,506045291;0,901-1,000 (Muito alto);0,966210918;0,949667769;
lagoa redonda;Casa com 4 dormitórios à venda, 400 m² por R$ 4.290.000 - Alphaville Fortaleza.;4290000;400;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;8500.0
mondubim;Casa para venda, 2 quarto(s), Mondubim, Fortaleza - CA1671;290000;129;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;
lagoa redonda;Casa com 4 dormitórios à venda, 176 m² por R$ 430.000,00 - Lagoa Redonda - Fortaleza/CE;430000;176;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;
henrique jorge;Casa com 5 dormitórios à venda, 85 m² por R$ 560.000,00 - Henrique Jorge - Fortaleza/CE;560000;86;Baixo (0,2501-0,3500);0,340810388;551,52;39,446985766;21,568577343;33,881066162;4,794152973;0,801-0,900 (Alto);0,83456882;0,853452247;
cambeba;Casa com 5 suítes + 02 lojas à venda, 300 m² por R$ 1.430.200 - Lago Jacarey - Fortaleza/C;1430200;300;Alto (0,5001-0,7000);0,517592175;1628,07;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;
farias brito;Casa com 4 dormitórios à venda, 189 m² - Farias Brito - Fortaleza/CE;450000;189;Médio (0,3501-0,5000);0,499776808;890,48;32,600355036;16,686709042;38,157819390;12,245891313;0,901-1,000 (Muito alto);0,895374394;0,837843346;
mondubim;Casa à venda, 118 m² por R$ 550.000,00 - Mondubim - Fortaleza/CE;550000;118;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;
damas;Casa à venda, 211 m² por R$ 530.000,00 - Montese - Fortaleza/CE;530000;211;Alto (0,5001-0,7000);0,510646561;1026,95;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;
montese;Casa com 5 dormitórios à venda, 1211 m² por R$ 1.300.000,00 - Montese - Fortaleza/CE;1300000;1212;Médio (0,3501-0,5000);0,472813897;822,59;34,077998528;20,844738779;31,805739514;11,958793230;0,801-0,900 (Alto);0,850397873;0,898943581;
rodolfo teofilo;Casa Duplex para venda com 4 quartos em Rodolfo Teófilo - Fortaleza - CE;460000;140;Médio (0,3501-0,5000);0,481883008;818,26;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;
jangurussu;Casa com 3 dormitórios à venda, 116 m² por R$ 435.000 - Jangurussu - Fortaleza/CE;435000;116;Muito baixo (0,0000-0,2500);0,172086984;416,9;44,871281532;22,669995525;25,724851026;3,438773347;0,701-0,800 (Médio);0,791911127;0,781121014;3750.0
dionisio torres;Casa com 4 dormitórios à venda, 192m² por R$ 1.200.000,00 - Dionísio Torres - Fortaleza/CE;1200000;193;Muito alto (0,800-1,0000);0,859689667;2707,35;21,701616731;12,380978974;36,327590540;29,506045291;0,901-1,000 (Muito alto);0,966210918;0,949667769;
dionisio torres;Casa com 4 dormitórios à venda, 194 m² por R$ 700.000,00 - Dionisio Torres - Fortaleza/CE;650000;194;Muito alto (0,800-1,0000);0,859689667;2707,35;21,701616731;12,380978974;36,327590540;29,506045291;0,901-1,000 (Muito alto);0,966210918;0,949667769;
quintino cunha;VENDO CASA: Rua ótima / Ômega / 05 quartos / Pode financiar / Quintino Cunha - Fortaleza;630000;240;Muito baixo (0,0000-0,2500);0,222536802;427,43;46,404062241;20,007038536;29,167190367;3,697745155;0,701-0,800 (Médio);0,737688349;0,769851144;2625.0
cambeba;Casa com 4 dormitórios à venda, 150 m² por R$ 690.000 - Cambeba - Fortaleza/CE;690000;150;Alto (0,5001-0,7000);0,517592175;1628,07;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;4600.0
lagoa redonda;Casa à venda, Lagoa Redonda, Fortaleza, CE;270000;150;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;1800.0
