Bairro;Título;Preco;Metros_Quadrados;Classificacao_IDH;IDH_Valor;Renda_Media_Mensal;IDE_Sem_Instrucao;IDE_Fund_Med_Incomp;IDE_Medio_Comp;IDE_Superior_Comp;Classificacao_IBEU;Condicoes_Ambientais_Urbanas;Condicoes_Habitacionais_Urbanas;Preco_m2
jardim cearense;Casa Alto Padrão para Venda em Maraponga Fortaleza-CE;2600000;700;Baixo (0,2501-0,3500);0,31815202;717,01;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;3714,285714
itaperi;Casa com 3 Quartos à venda, 160 m² por R$ 530.000 - Itaperi - Fortaleza/CE;530000;160;Médio (0,3501-0,5000);0,368393967;798,25;40,134991280;17,956558175;32,352608095;8,393920862;0,801-0,900 (Alto);0,813293696;0,842930831;3312,5
conjunto esperanca;Casa com 2 dormitórios à venda, 80 m² por R$ 280.000,00 - Novo Mondubim - Fortaleza/CE;280000;80;Baixo (0,2501-0,3500);0,287965762;514,66;40,716622931;22,895001134;31,373311303;3,038844073;0,501-0,700 (Baixo);0,763056734;0,855758255;3500
fatima;Casa com 5 dormitórios à venda, 313 m² por R$ 1.250.000,00 - Fátima - Fortaleza/CE;1250000;313;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;3993,610224
edson queiroz;Casa plana com 3 suítes à venda, 130 m² - Edson Queiroz - Fortaleza/CE;450000;130;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;3461,538462
cais do porto;Casa com 3 dormitórios à venda, 117 m² por R$ 965.000,00 - Cais do Porto - Fortaleza/CE;965000;117;Muito baixo (0,0000-0,2500);0,223566183;393,02;55,453654439;18,424460935;20,414449734;5,014351722;0,801-0,900 (Alto);0,63198033;0,653369547;8247,863248
aerolandia;Casa com 2 dormitórios à venda, 86 m² por R$ 290.000,00 - Aerolândia - Fortaleza/CE;290000;86;Baixo (0,2501-0,3500);0,310893801;482,28;43,615387129;18,021374645;32,097918097;6,477759257;0,801-0,900 (Alto);0,788269285;0,805965715;3372,093023
maraponga;Casa à venda, 128 m² por R$ 580.000,00 - Maraponga - Fortaleza/CE;580000;128;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;4531,25
praia do futuro i;Casa à venda, 117 m² por R$ 982.000,00 - Antônio Diogo - Fortaleza/CE;982000;117;Baixo (0,2501-0,3500);0,291364499;824,95;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,886843825;0,860236427;8393,162393
mondubim;Casa com 3 dormitórios à venda, 115 m² por R$ 498.000,00 - Maporanga - Fortaleza/CE;498000;115;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;4330,434783
lagoa redonda;Casa com 4 dormitórios à venda, 162 m² por R$ 700.000,00 - Lagoa Redonda - Fortaleza/CE;700000;162;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;4320,987654
lagoa redonda;Casa Duplex 3 dormitórios à venda - Bairro Lagoa Redonda - Fortaleza - CE;270000;83;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;3253,012048
fatima;Casa com 4 dormitórios à venda, 200 m² por R$ 970.000,00 - Fátima - Fortaleza/CE;970000;200;Alto (0,5001-0,7000);0,694795867;1756,11;14,820940358;13,187295372;38,876700307;32,733655112;0,901-1,000 (Muito alto);0,968426708;0,956876508;4850
cidade dos funcionarios;Casa para venda, 4 quarto(s), Cidade Dos Funcionários, Fortaleza - CA1582;795000;282;Alto (0,5001-0,7000);0,571862895;1549,05;36,116420294;18,467084412;29,666368277;14,104952459;0,801-0,900 (Alto);0,782830885;0,853864084;2819,148936
jardim das oliveiras;Casa à venda no bairro Jardim das Oliveiras - Fortaleza/CE;670000;217;Baixo (0,2501-0,3500);0,270016708;474,77;36,116420294;18,467084412;29,666368277;14,104952459;0,801-0,900 (Alto);0,782830885;0,853864084;3087,557604
edson queiroz;Casa à venda, 167 m² por R$ 590.000,00 - Edson Queiroz - Fortaleza/CE;590000;167;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;3532,934132
edson queiroz;Casa com 4 dormitórios à venda, 173 m² por R$ 515.000,00 - Edson Queiroz - Fortaleza/CE;515000;173;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;2976,878613
antonio bezerra;Casa a Venda, Antônio Bezerra, Fortaleza, CE;450000;100;Baixo (0,2501-0,3500);0,348309204;556,87;39,125285008;16,641497143;36,244114773;7,464984750;0,801-0,900 (Alto);0,895516195;0,840697664;4500
sao bento;Casa com 3 dormitórios à venda, 138 m² por R$ 430.000,00 - São Bento - Fortaleza/CE;430000;138;Muito baixo (0,0000-0,2500);0,198287378;434,74;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;3115,942029
lagoa redonda;Casa à venda, 194 m² por R$ 890.000,00 - Lagoa Redonda - Fortaleza/CE;890000;194;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;4587,628866
vila uniao;Casa com 5 dormitórios à venda, 319 m² por R$ 800.000 - Vila União - Fortaleza/CE;800000;320;Médio (0,3501-0,5000);0,467078586;908,56;43,512170577;18,812503931;28,662180011;8,236367067;0,801-0,900 (Alto);0,861434761;0,818736264;2500
mondubim;Casa com 3 dormitórios à venda, 104 m² por R$ 410.000,00 - Mondubim - Fortaleza/CE;410000;104;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;3942,307692
maraponga;Casa com 3 dormitórios à venda, 86 m² por R$ 548.000,00 - Maraponga - Fortaleza/CE;548000;86;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;6372,093023
parangaba;Casa à venda, 117 m² por R$ 320.000,00 - Parangaba - Fortaleza/CE;320000;117;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;2735,042735
edson queiroz;Casa à venda, 123 m² por R$ 619.900,00 - Edson Queiroz - Fortaleza/CE;619900;123;Médio (0,3501-0,5000);0,350300888;919,55;36,129502261;18,401148465;33,241199032;12,076021512;0,801-0,900 (Alto);0,764487418;0,724787651;5039,837398
conjunto esperanca;Casa à venda, 100 m² por R$ 300.000,00 - Conjunto Esperança - Fortaleza/CE;350000;100;Baixo (0,2501-0,3500);0,287965762;514,66;40,716622931;22,895001134;31,373311303;3,038844073;0,501-0,700 (Baixo);0,763056734;0,855758255;3500
cidade dos funcionarios;Casa à venda no bairro Cidade dos Funcionários - Fortaleza/CE;750000;175;Alto (0,5001-0,7000);0,571862895;1549,05;36,116420294;18,467084412;29,666368277;14,104952459;0,801-0,900 (Alto);0,782830885;0,853864084;4285,714286
de lourdes;Casa com 4 dormitórios à venda, 200 m² por R$ 3.300.000,00 - De Lourdes - Fortaleza/CE;3300000;200;Alto (0,5001-0,7000);0,641826217;3211,09;28,634744959;12,451002997;30,174467758;27,458816899;0,901-1,000 (Muito alto);0,885440082;0,851718415;16500
jardim cearense;Casa à venda, 240 m² por R$ 330.000,00 - Maraponga - Fortaleza/CE;330000;240;Baixo (0,2501-0,3500);0,31815202;717,01;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;1375
lagoa redonda;Casa à venda, 210 m² por R$ 360.000,00 - Lagoa Redonda - Fortaleza/CE;360000;210;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;1714,285714
joao xxiii;Casa com 3 dormitórios à venda, 120 m² por R$ 390.000,00 - Henrique Jorge - Fortaleza/CE;390000;120;Baixo (0,2501-0,3500);0,283709367;449,97;39,446985766;21,568577343;33,881066162;4,794152973;0,801-0,900 (Alto);0,83456882;0,853452247;3250
cidade dos funcionarios;Casa para venda, 3 quarto(s), Cidade Dos Funcionários, Fortaleza - CA1438;599000;156;Alto (0,5001-0,7000);0,571862895;1549,05;36,116420294;18,467084412;29,666368277;14,104952459;0,801-0,900 (Alto);0,782830885;0,853864084;3839,74359
sao bento;Vendo casa plana no Sao Bento | Fortaleza | Messejana;375000;105;Muito baixo (0,0000-0,2500);0,198287378;434,74;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;3571,428571
sao bento;Casa à venda, 175 m² por R$ 729.000,00 - São Bento - Fortaleza/CE;729000;175;Muito baixo (0,0000-0,2500);0,198287378;434,74;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;4165,714286
mondubim;Casa para venda, 2 quarto(s), Mondubim, Fortaleza - CA46;399000;86;Muito baixo (0,0000-0,2500);0,232790791;500,06;42,399046155;20,863794672;31,702801920;4,576260550;0,701-0,800 (Médio);0,800166323;0,824973502;4639,534884
jardim das oliveiras;Casa à venda - Jardim das Oliveiras - Fortaleza/CE;697000;152;Baixo (0,2501-0,3500);0,270016708;474,77;36,116420294;18,467084412;29,666368277;14,104952459;0,801-0,900 (Alto);0,782830885;0,853864084;4585,526316
vila uniao;Casa à venda, 320 m² por R$ 800.000,00 - Vila União - Fortaleza/CE;800000;320;Médio (0,3501-0,5000);0,467078586;908,56;43,512170577;18,812503931;28,662180011;8,236367067;0,801-0,900 (Alto);0,861434761;0,818736264;2500
cajazeiras;Casa à venda, 180 m² por R$ 680.000,00 - Cajazeiras - Fortaleza/CE;680000;180;Baixo (0,2501-0,3500);0,304549738;768,93;40,856694632;18,839096924;31,246163290;8,119045995;0,801-0,900 (Alto);0,762284782;0,785576003;3777,777778
sao gerardo;Casa à Venda no bairro São Gerardo em Fortaleza/CE;899000;396;Alto (0,5001-0,7000);0,594207804;1347,59;27,856327827;13,330356700;39,472639778;17,492682443;0,901-1,000 (Muito alto);0,920249156;0,892396638;2270,20202
coco;Casa com 4 dormitórios à venda, 228 m² - Cocó - Fortaleza/CE;839900;228;Muito alto (0,800-1,0000);0,7622656;3295,32;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,886843825;0,860236427;3683,77193
aldeota;Casa com 4 Suítes à Venda, 600 m² por R$ 2.500.000 - Aldeota - Fortaleza/CE;2500000;600;Muito alto (0,800-1,0000);0,866564809;2901,57;14,701582498;10,349072815;32,870809716;41,403985740;0,901-1,000 (Muito alto);0,933232618;0,976812435;4166,666667
centro;Casa à venda no bairro Centro - Fortaleza/CE;2350000;800;Alto (0,5001-0,7000);0,556689243;1062,93;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,874335556;0,871428206;2937,5
benfica;Casa à venda, 363 m² por R$ 550.000,00 - Benfica - Fortaleza/CE;550000;363;Alto (0,5001-0,7000);0,628455191;1246,4;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;1515,151515
vila uniao;Casa à venda, 156 m² por R$ 750.000,00 - Vila União - Fortaleza/CE;750000;156;Médio (0,3501-0,5000);0,467078586;908,56;43,512170577;18,812503931;28,662180011;8,236367067;0,801-0,900 (Alto);0,861434761;0,818736264;4807,692308
cambeba;Casa Para Vender com 3 quartos 3 suítes no bairro Cambeba em Fortaleza;689000;217;Alto (0,5001-0,7000);0,517592175;1628,07;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;3175,115207
papicu;Casa para Venda com 5 quartos no Papicu - Fortaleza - CE;485000;350;Alto (0,5001-0,7000);0,529635268;1476,65;28,634744959;12,451002997;30,174467758;27,458816899;0,901-1,000 (Muito alto);0,885440082;0,851718415;1385,714286
presidente kennedy;Casa à venda no bairro Presidente Kennedy - Fortaleza/CE;560000;136;Médio (0,3501-0,5000);0,428987851;778,11;27,856327827;13,330356700;39,472639778;17,492682443;0,901-1,000 (Muito alto);0,920249156;0,892396638;4117,647059
cajazeiras;casa duplex para venda possui 200 metros quadrados com 6 quartos em Cajazeiras - Fortaleza;250000;200;Baixo (0,2501-0,3500);0,304549738;768,93;40,856694632;18,839096924;31,246163290;8,119045995;0,801-0,900 (Alto);0,762284782;0,785576003;1250
lagoa redonda;Casa com 3 dormitórios à venda, 148 m² por R$ 930.000,00 - Lagoa Redonda - Fortaleza/CE;930000;148;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;6283,783784
monte castelo;Casa para venda com 121 metros quadrados em Monte Castelo - Fortaleza - Ceará;200000;121;Médio (0,3501-0,5000);0,434517035;688,29;32,600355036;16,686709042;38,157819390;12,245891313;0,901-1,000 (Muito alto);0,895374394;0,837843346;1652,892562
lagoa redonda;Casa com 4 dormitórios à venda, 330 m² por R$ 2.650.000,00 - Alphaville Fortaleza - Fortal;2650000;330;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;8030,30303
lagoa redonda;Casa com 3 dormitórios à venda por R$ 920.000,00 - Lagoa Redonda - Fortaleza/CE;920000;192;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;4791,666667
maraponga;Casa com 4 dormitórios à venda, 800 m² por R$ 2.600.000,00 - Maraponga - Fortaleza/CE;2600000;800;Médio (0,3501-0,5000);0,390382558;916,44;36,505561856;19,918924788;36,715488744;6,044446589;0,701-0,800 (Médio);0,851594864;0,874788715;3250
cajazeiras;Casa à venda no bairro Cajazeiras - Fortaleza/CE;1100000;250;Baixo (0,2501-0,3500);0,304549738;768,93;40,856694632;18,839096924;31,246163290;8,119045995;0,801-0,900 (Alto);0,762284782;0,785576003;4400
jose de alencar;Casa à venda no bairro José de Alencar - Fortaleza/CE;6500000;650;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;10000
serrinha;Casa à venda, 76 m² por R$ 350.000,00 - Serrinha - Fortaleza/CE;350000;76;Baixo (0,2501-0,3500);0,282916147;519,27;40,134991280;17,956558175;32,352608095;8,393920862;0,801-0,900 (Alto);0,813293696;0,842930831;4605,263158
jose de alencar;Casa com 4 dormitórios à venda, 140 m² por R$ 170.000,00 - José de Alencar - Fortaleza/CE;170000;140;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;1214,285714
conjunto ceara ii;Casa à venda, 150 m² por R$ 375.000,00 - Conjunto Ceará - Fortaleza/CE;375000;150;Médio (0,3501-0,5000);0,361724536;589,31;48,279658171;17,768780087;29,775721163;3,692577527;0,501-0,700 (Baixo);0,810477991;0,813561102;2500
dende;Casa à venda, 186 m² por R$ 680.000,00 - Maraponga - Fortaleza/CE;630000;186;Muito baixo (0,0000-0,2500);0,181127137;633,44;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;3387,096774
lagoa redonda;Casa à venda, 148 m² por R$ 940.000,00 - Lagoa Redonda - Fortaleza/CE;940000;148;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;6351,351351
parque araxa;Casa Disponível para Venda Parque Araxá - Fortaleza - CE;485000;231;Alto (0,5001-0,7000);0,587354605;984,94;28,627673418;13,576457242;38,220279604;18,741450068;0,801-0,900 (Alto);0,846859077;0,935942334;2099,5671
floresta;Casa a venda no bairro Álvaro Weyne / Floresta, Fortaleza - CE;399000;135;Muito baixo (0,0000-0,2500);0,223828806;380,81;46,790425677;22,453420373;26,238723424;3,535971712;0,801-0,900 (Alto);0,901213291;0,7745815;2955,555556
messejana;Casa à venda, 134 m² por R$ 695.000,00 - São Bento - Fortaleza/CE;695000;134;Médio (0,3501-0,5000);0,375702403;648,89;35,379485638;19,656180819;34,808275711;8,975375113;0,901-1,000 (Muito alto);0,814567697;0,87099405;5186,567164
parangaba;Casa com 3 dormitórios à venda, 211 m² por R$ 1.290.000,00 - Parangaba - Fortaleza/CE;1290000;211;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;6113,744076
jardim cearense;Casa duplex com 3 Quartos à venda, 100 m² por R$ 250.000 - Maraponga - Fortaleza/CE;250000;100;Baixo (0,2501-0,3500);0,31815202;717,01;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;2500
parangaba;Casa à venda, 170 m² por R$ 380.000,00 - Parangaba - Fortaleza/CE;380000;170;Médio (0,3501-0,5000);0,418919096;787,91;35,541519026;20,313841143;33,842463191;9,375618989;0,801-0,900 (Alto);0,87948054;0,899379336;2235,294118
monte castelo;Casa para venda tem 225 metros quadrados em Monte Castelo - Fortaleza - Ceará;670000;225;Médio (0,3501-0,5000);0,434517035;688,29;32,600355036;16,686709042;38,157819390;12,245891313;0,901-1,000 (Muito alto);0,895374394;0,837843346;2977,777778
lagoa redonda;Casa à venda, 97 m² por R$ 350.000,00 - Lagoa Redonda - Fortaleza/CE;350000;98;Baixo (0,2501-0,3500);0,252678506;544,16;46,732432432;19,432432432;26,132432432;7,324324324;0,701-0,800 (Médio);0,812300179;0,791664593;3571,428571
cidade dos funcionarios;Casa à venda, 180 m² por R$ 500.000,00 - Cidade dos Funcionários - Fortaleza/CE;500000;180;Alto (0,5001-0,7000);0,571862895;1549,05;36,116420294;18,467084412;29,666368277;14,104952459;0,801-0,900 (Alto);0,782830885;0,853864084;2777,777778
jose de alencar;Casa a venda com 3 quartos em José de Alencar - Fortaleza - CE;520000;177;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;2937,853107
sao bento;Casa a venda possui com 3 quartos em São Bento - Fortaleza - CE;430000;138;Muito baixo (0,0000-0,2500);0,198287378;434,74;49,469459426;21,989213596;25,691709520;2,842092061;0,701-0,800 (Médio);0,585923687;0,789779326;3115,942029
parque manibura;Casa a venda com 4 quartos no Parque Manibura - Fortaleza - CE;649000;250;Alto (0,5001-0,7000);0,578017912;1591,49;46,732432432;19,432432432;26,132432432;7,324324324;0,801-0,900 (Alto);0,852470943;0,920787325;2596
rodolfo teofilo;Casa á Venda no Rodolfo Teófilo- Fortaleza/CE;570000;112;Médio (0,3501-0,5000);0,481883008;818,26;24,779127911;12,897375444;37,580640982;16,112651242;0,901-1,000 (Muito alto);0,876499115;0,916228455;5089,285714
centro;casa duplex para venda com 145 metros quadrados com 2 quartos em Iracema - Fortaleza-CE;580000;145;Alto (0,5001-0,7000);0,556689243;1062,93;28,155522754;18,385100970;36,512672341;15,938569769;0,901-1,000 (Muito alto);0,874335556;0,871428206;4000
parque dois irmaos;Casa com 5 dormitórios à venda, 207 m² por R$ 449.000,00 - Parque Dois Irmãos - Fortaleza/;449000;208;Baixo (0,2501-0,3500);0,251057366;557,84;43,389690722;17,363573883;32,401374570;6,496219931;0,801-0,900 (Alto);0,710086364;0,785807154;2158,653846
joaquim tavora;Casa à venda, 5 quartos, 2 suítes, 8 vagas, Joaquim Távora - Fortaleza/CE;1700000;271;Alto (0,5001-0,7000);0,662519548;1446,03;21,701616731;12,380978974;36,327590540;29,506045291;0,901-1,000 (Muito alto);0,966210918;0,949667769;6273,062731
vila uniao;Casa com 4 dormitórios à venda, 380 m² por R$ 980.000,00 - Vila União - Fortaleza/CE;980000;380;Médio (0,3501-0,5000);0,467078586;908,56;43,512170577;18,812503931;28,662180011;8,236367067;0,801-0,900 (Alto);0,861434761;0,818736264;2578,947368
democrito rocha;Casa com 3 dormitórios à venda, 132 m² por R$ 370.000,00 - Jóquei Clube - Fortaleza/CE;370000;132;Médio (0,3501-0,5000);0,369402194;572,76;32,043888556;17,899940084;41,428250449;8,421959257;0,801-0,900 (Alto);0,9115318;0,865542527;2803,030303
meireles;Casa á Venda no Dionísio Torres- Fortaleza/CE;1100000;310;Muito alto (0,800-1,0000);0,953077045;3659,54;12,116766906;9,848907144;33,387120434;44,591462520;0,901-1,000 (Muito alto);0,959006828;0,981075459;3548,387097
jose de alencar;Casa com 3 dormitórios à venda, 125 m² por R$ 499.000,00 - José de Alencar - Fortaleza/CE;499000;125;Médio (0,3501-0,5000);0,376978555;1290,87;39,531777539;17,857010351;25,652060995;16,328423552;0,801-0,900 (Alto);0,679578618;0,813346747;3992
